,chrom,x,window_start,window_stop,stat_type,stat
0,I,20749.5,15750,25749,theta,0.00022845348956197824
1,I,30749.5,25750,35749,theta,0.0002600057347861704
2,I,40749.5,35750,45749,theta,0.000151423642701511
3,I,50749.5,45750,55749,theta,0.00024194324534466982
4,I,60749.5,55750,65749,theta,0.0001845049340124267
5,I,70749.5,65750,75749,theta,0.0001539210263702833
6,I,80749.5,75750,85749,theta,0.00011431433210023211
7,I,90749.5,85750,95749,theta,0.00027930360505442145
8,I,100749.5,95750,105749,theta,0.00026784271602578973
9,I,110749.5,105750,115749,theta,0.0001610388172177858
10,I,120749.5,115750,125749,theta,0.00015982694912500695
11,I,130749.5,125750,135749,theta,0.00016962653084404855
12,I,140749.5,135750,145749,theta,0.0003144250039110271
13,I,150749.5,145750,155749,theta,8.758395299520753e-05
14,I,160749.5,155750,165749,theta,9.527573094097708e-05
15,I,170749.5,165750,175749,theta,0.0002456295696673964
16,I,180749.5,175750,185749,theta,0.00015064133141259777
17,I,190749.5,185750,195749,theta,0.00025759681552562735
18,I,200749.5,195750,205749,theta,0.0003032583564962393
19,I,210749.5,205750,215749,theta,0.0001305385475059591
20,I,220749.5,215750,225749,theta,0.00029463769134687243
21,I,230749.5,225750,235749,theta,0.0002298832989254356
22,I,240749.5,235750,245749,theta,0.00020929647510796473
23,I,250749.5,245750,255749,theta,5.723644418126931e-05
24,I,260749.5,255750,265749,theta,0.00015069631401403311
25,I,270749.5,265750,275749,theta,8.158478657891524e-05
26,I,280749.5,275750,285749,theta,0.00013151653876447683
27,I,290749.5,285750,295749,theta,0.00035831301250234906
28,I,300749.5,295750,305749,theta,0.00019142219241708824
29,I,310749.5,305750,315749,theta,0.00017461672804830152
30,I,320749.5,315750,325749,theta,0.0001678501346189316
31,I,330749.5,325750,335749,theta,0.00027909214872353445
32,I,340749.5,335750,345749,theta,0.0001208130406893692
33,I,350749.5,345750,355749,theta,0.0001252176827978358
34,I,360749.5,355750,365749,theta,0.00025911962850761144
35,I,370749.5,365750,375749,theta,0.00013667828427424788
36,I,380749.5,375750,385749,theta,0.00014414512384637468
37,I,390749.5,385750,395749,theta,0.00020083339730093565
38,I,400749.5,395750,405749,theta,0.00021129586825955018
39,I,410749.5,405750,415749,theta,0.0001943852661947186
40,I,420749.5,415750,425749,theta,3.50685747866085e-05
41,I,430749.5,425750,435749,theta,0.00019950257503887245
42,I,440749.5,435750,445749,theta,0.00014064126918998256
43,I,450749.5,445750,455749,theta,0.000260431549386668
44,I,460749.5,455750,465749,theta,0.0002555637348570164
45,I,470749.5,465750,475749,theta,0.00012942032655414567
46,I,480749.5,475750,485749,theta,0.0002838049956199675
47,I,490749.5,485750,495749,theta,0.00010278855067946368
48,I,500749.5,495750,505749,theta,0.00016391323172824744
49,I,510749.5,505750,515749,theta,0.0003221982778246722
50,I,520749.5,515750,525749,theta,0.00022868539587892587
51,I,530749.5,525750,535749,theta,0.000168022268986704
52,I,540749.5,535750,545749,theta,0.00028220538135365265
53,I,550749.5,545750,555749,theta,0.0002702036060012839
54,I,560749.5,555750,565749,theta,0.0003126001726584269
55,I,570749.5,565750,575749,theta,0.00034383557722822113
56,I,580749.5,575750,585749,theta,0.00016061782690761855
57,I,590749.5,585750,595749,theta,0.00027391271194315435
58,I,600749.5,595750,605749,theta,0.0004988374264639087
59,I,610749.5,605750,615749,theta,0.0002210872365100327
60,I,620749.5,615750,625749,theta,5.53071901615566e-05
61,I,630749.5,625750,635749,theta,1.8437574180095454e-05
62,I,640749.5,635750,645749,theta,0.00032713553691121773
63,I,650749.5,645750,655749,theta,0.0002477681292544086
64,I,660749.5,655750,665749,theta,0.00043917990799475544
65,I,670749.5,665750,675749,theta,0.00035382196187139144
66,I,680749.5,675750,685749,theta,0.0002493266994420262
67,I,690749.5,685750,695749,theta,0.00021740561010750127
68,I,700749.5,695750,705749,theta,0.0002588770071326043
69,I,710749.5,705750,715749,theta,0.0003551453354112028
70,I,720749.5,715750,725749,theta,0.0003892073963647334
71,I,730749.5,725750,735749,theta,0.00026601729661733937
72,I,740749.5,735750,745749,theta,0.0006254896559810448
73,I,750749.5,745750,755749,theta,0.00028898584946729713
74,I,760749.5,755750,765749,theta,0.0005546906168052828
75,I,770749.5,765750,775749,theta,0.0005608411047570797
76,I,780749.5,775750,785749,theta,0.000446702039572043
77,I,790749.5,785750,795749,theta,0.0003022708219629612
78,I,800749.5,795750,805749,theta,0.0002209414792669035
79,I,810749.5,805750,815749,theta,0.00043615813790443507
80,I,820749.5,815750,825749,theta,0.0005150307847358715
81,I,830749.5,825750,835749,theta,0.0004817723392270976
82,I,840749.5,835750,845749,theta,0.0005781365040953969
83,I,850749.5,845750,855749,theta,0.0005415121727261751
84,I,860749.5,855750,865749,theta,0.000377484787463107
85,I,870749.5,865750,875749,theta,0.0006058642521627243
86,I,880749.5,875750,885749,theta,0.00044282748648007955
87,I,890749.5,885750,895749,theta,0.0004702851566892692
88,I,900749.5,895750,905749,theta,0.00022130623332242445
89,I,910749.5,905750,915749,theta,0.0003015467142387146
90,I,920749.5,915750,925749,theta,0.0011121678245622584
91,I,930749.5,925750,935749,theta,0.00029582551955723946
92,I,940749.5,935750,945749,theta,0.00047817475547841815
93,I,950749.5,945750,955749,theta,0.0005161430808045204
94,I,960749.5,955750,965749,theta,0.0006253931893468713
95,I,970749.5,965750,975749,theta,0.0003854463176043795
96,I,980749.5,975750,985749,theta,0.0008606401357746969
97,I,990749.5,985750,995749,theta,0.00041646903942084326
98,I,1000749.5,995750,1005749,theta,0.0003378744117245032
99,I,1010749.5,1005750,1015749,theta,0.00025490630121480473
100,I,1020749.5,1015750,1025749,theta,0.0004694353296521375
101,I,1030749.5,1025750,1035749,theta,0.0002385603859115845
102,I,1040749.5,1035750,1045749,theta,0.0004013854616034236
103,I,1050749.5,1045750,1055749,theta,0.00034628099934216314
104,I,1060749.5,1055750,1065749,theta,0.0003514690829607464
105,I,1070749.5,1065750,1075749,theta,0.0021735899655473383
106,I,1080749.5,1075750,1085749,theta,0.00026635900155840215
107,I,1090749.5,1085750,1095749,theta,0.00035022323620577205
108,I,1100749.5,1095750,1105749,theta,0.00041135301263547913
109,I,1110749.5,1105750,1115749,theta,0.00039838709454988674
110,I,1120749.5,1115750,1125749,theta,0.000378541165563884
111,I,1130749.5,1125750,1135749,theta,0.0005609623822665178
112,I,1140749.5,1135750,1145749,theta,0.001428337245412157
113,I,1150749.5,1145750,1155749,theta,0.0001962346773458403
114,I,1160749.5,1155750,1165749,theta,0.00017398978556074502
115,I,1170749.5,1165750,1175749,theta,0.00038539258937499496
116,I,1180749.5,1175750,1185749,theta,0.00046155360574888705
117,I,1190749.5,1185750,1195749,theta,0.0003635511421664976
118,I,1200749.5,1195750,1205749,theta,0.0007218142677196642
119,I,1210749.5,1205750,1215749,theta,0.0005338752471496432
120,I,1220749.5,1215750,1225749,theta,0.00026267162124366856
121,I,1230749.5,1225750,1235749,theta,0.00039543133081987504
122,I,1240749.5,1235750,1245749,theta,0.000257735353126749
123,I,1250749.5,1245750,1255749,theta,0.0023372982749548256
124,I,1260749.5,1255750,1265749,theta,0.0011770142342172048
125,I,1270749.5,1265750,1275749,theta,0.00025505594429669874
126,I,1280749.5,1275750,1285749,theta,0.0005575611668618531
127,I,1290749.5,1285750,1295749,theta,0.0005745323660704326
128,I,1300749.5,1295750,1305749,theta,0.0003134034925881645
129,I,1310749.5,1305750,1315749,theta,0.00043243537153912407
130,I,1320749.5,1315750,1325749,theta,0.0006750936753922315
131,I,1330749.5,1325750,1335749,theta,0.0002922738710043946
132,I,1340749.5,1335750,1345749,theta,0.0002683952370999844
133,I,1350749.5,1345750,1355749,theta,0.00028250309598196416
134,I,1360749.5,1355750,1365749,theta,0.0003538305233919923
135,I,1370749.5,1365750,1375749,theta,0.00023457897432823963
136,I,1380749.5,1375750,1385749,theta,0.0005430950603063442
137,I,1390749.5,1385750,1395749,theta,0.0004872131542139498
138,I,1400749.5,1395750,1405749,theta,0.0007777233294447859
139,I,1410749.5,1405750,1415749,theta,0.0005097591954231324
140,I,1420749.5,1415750,1425749,theta,0.0003524665593765491
141,I,1430749.5,1425750,1435749,theta,0.0005022355015760607
142,I,1440749.5,1435750,1445749,theta,0.00044126845434911175
143,I,1450749.5,1445750,1455749,theta,0.00037792706606587577
144,I,1460749.5,1455750,1465749,theta,0.00031944615091579595
145,I,1470749.5,1465750,1475749,theta,0.0008705309937582537
146,I,1480749.5,1475750,1485749,theta,0.0005622642040661555
147,I,1490749.5,1485750,1495749,theta,0.0002748813340377653
148,I,1500749.5,1495750,1505749,theta,0.0003354838690946415
149,I,1510749.5,1505750,1515749,theta,0.001069144020176417
150,I,1520749.5,1515750,1525749,theta,0.0028638125263737053
151,I,1530749.5,1525750,1535749,theta,0.0002660444455927774
152,I,1540749.5,1535750,1545749,theta,0.0005454611957930879
153,I,1550749.5,1545750,1555749,theta,0.003567031913528853
154,I,1560749.5,1555750,1565749,theta,0.0006413934026217113
155,I,1570749.5,1565750,1575749,theta,0.000164634809691068
156,I,1580749.5,1575750,1585749,theta,0.00022016295876542554
157,I,1590749.5,1585750,1595749,theta,0.00039352673959401174
158,I,1600749.5,1595750,1605749,theta,0.0003466674736717861
159,I,1610749.5,1605750,1615749,theta,0.0002190119166806253
160,I,1620749.5,1615750,1625749,theta,0.00026248162368761524
161,I,1630749.5,1625750,1635749,theta,0.0003093096445251803
162,I,1640749.5,1635750,1645749,theta,0.0007282925059544479
163,I,1650749.5,1645750,1655749,theta,0.0002748068202578689
164,I,1660749.5,1655750,1665749,theta,0.0008339271063709132
165,I,1670749.5,1665750,1675749,theta,0.0007273336687157385
166,I,1680749.5,1675750,1685749,theta,0.0007469926203785786
167,I,1690749.5,1685750,1695749,theta,0.0005343860288716638
168,I,1700749.5,1695750,1705749,theta,0.0007766842335267199
169,I,1710749.5,1705750,1715749,theta,0.000683934801775192
170,I,1720749.5,1715750,1725749,theta,0.0013795762176421191
171,I,1730749.5,1725750,1735749,theta,0.0010281030798138095
172,I,1740749.5,1735750,1745749,theta,0.00040427057116189705
173,I,1750749.5,1745750,1755749,theta,0.0005440152585392638
174,I,1760749.5,1755750,1765749,theta,0.00033177677234114567
175,I,1770749.5,1765750,1775749,theta,0.00033528045307578764
176,I,1780749.5,1775750,1785749,theta,0.00042922255607082496
177,I,1790749.5,1785750,1795749,theta,2.347133949807898e-05
178,I,1800749.5,1795750,1805749,theta,0.00015354551987967392
179,I,1810749.5,1805750,1815749,theta,0.0004913027874146982
180,I,1820749.5,1815750,1825749,theta,0.0005788792918950911
181,I,1830749.5,1825750,1835749,theta,0.0004035477374458988
182,I,1840749.5,1835750,1845749,theta,0.00039532531705826113
183,I,1850749.5,1845750,1855749,theta,0.0005122383392637729
184,I,1860749.5,1855750,1865749,theta,0.0002990480944602851
185,I,1870749.5,1865750,1875749,theta,0.00013515209640593508
186,I,1880749.5,1875750,1885749,theta,0.000388218144591214
187,I,1890749.5,1885750,1895749,theta,0.00046909398420247225
188,I,1900749.5,1895750,1905749,theta,0.0004244138282992066
189,I,1910749.5,1905750,1915749,theta,0.0004066746176346606
190,I,1920749.5,1915750,1925749,theta,0.00045643806181107686
191,I,1930749.5,1925750,1935749,theta,0.00039849149368367863
192,I,1940749.5,1935750,1945749,theta,0.0003845795436897481
193,I,1950749.5,1945750,1955749,theta,0.0002709171660995065
194,I,1960749.5,1955750,1965749,theta,0.00043880317660567234
195,I,1970749.5,1965750,1975749,theta,0.00033431758599470544
196,I,1980749.5,1975750,1985749,theta,0.0002675893783638058
197,I,1990749.5,1985750,1995749,theta,0.0013642290705388057
198,I,2000749.5,1995750,2005749,theta,0.00020054447729127872
199,I,2010749.5,2005750,2015749,theta,0.0003994196678563471
200,I,2020749.5,2015750,2025749,theta,0.00022833914132219248
