[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	10007	671	10677	10007	10007	100.00	12301352	14937666	I	ptg000002l
10001	14705	841965	837258	4705	4708	99.77	12301352	859301	I	ptg000022l
11573	14705	25834	28968	3133	3135	99.84	12301352	73761	I	ptg000110l
12784	14701	7755414	7753494	1918	1921	99.74	12301352	7780548	I	ptg000013l
12784	14701	24319	26239	1918	1921	99.74	12301352	5576420	I	ptg000015l
14673	77446	14323	77088	62774	62766	99.95	12301352	4838478	I	ptg000012l
15320	16399	9527948	9529033	1080	1086	89.19	12301352	14937666	I	ptg000002l
15321	16394	1201817	1200745	1074	1073	89.10	12301352	2399617	I	ptg000020l
15322	16393	9525898	9526965	1072	1068	91.19	12301352	14937666	I	ptg000002l
15360	16393	1263134	1264166	1034	1033	89.58	12301352	2399617	I	ptg000020l
17362	24213	7763106	7769975	6852	6870	98.63	12301352	7780548	I	ptg000013l
17362	24213	16627	9758	6852	6870	98.63	12301352	5576420	I	ptg000015l
17362	22580	831953	837174	5219	5222	99.35	12301352	859301	I	ptg000022l
17362	24221	106209	113082	6860	6874	98.61	12301352	125760	I	ptg000028l
17362	19861	123261	125760	2500	2500	99.44	12301352	125760	I	ptg000028l
26195	28029	113082	114895	1835	1814	92.98	12301352	125760	I	ptg000028l
29929	31171	1459084	1460326	1243	1243	98.79	12301352	9564043	I	ptg000003l
57374	605362	57029	605059	547989	548031	99.96	12301352	4838478	I	ptg000012l
112252	113860	4053925	4052340	1609	1586	98.07	12301352	4964807	I	ptg000010l
129483	131088	3763189	3764782	1606	1594	87.16	12301352	5967290	I	ptg000011l
224131	225372	8861686	8862927	1242	1242	99.76	12301352	9564043	I	ptg000003l
224131	225373	4950838	4952080	1243	1243	98.55	12301352	5371064	I	ptg000006l
224131	225373	1526074	1524832	1243	1243	99.60	12301352	1767081	I	ptg000019l
224132	225372	2217575	2216335	1241	1241	99.52	12301352	6600118	I	ptg000007l
224132	225376	6008191	6006947	1245	1245	99.76	12301352	6600118	I	ptg000007l
224132	225372	30823	29583	1241	1241	99.84	12301352	4838478	I	ptg000012l
224132	225372	837935	839175	1241	1241	99.60	12301352	2476927	I	ptg000016l
224132	225185	1090824	1091877	1054	1054	98.86	12301352	2476927	I	ptg000016l
241324	242353	3666258	3667288	1030	1031	99.71	12301352	4964807	I	ptg000010l
241325	242353	2650471	2651500	1029	1030	99.61	12301352	4964807	I	ptg000010l
249512	250622	13897879	13898973	1111	1095	85.16	12301352	14937666	I	ptg000002l
249512	250622	19623	20717	1111	1095	85.24	12301352	113370	I	ptg000082l
311101	312191	854180	853084	1091	1097	93.83	12301352	2399617	I	ptg000020l
311101	312186	21961	23048	1086	1088	92.53	12301352	106215	I	ptg000059l
311102	312191	2162742	2161657	1090	1086	93.14	12301352	4964807	I	ptg000010l
311102	312186	398264	397171	1085	1094	92.37	12301352	2399617	I	ptg000020l
313177	314556	3508196	3506819	1380	1378	98.99	12301352	4964807	I	ptg000010l
313177	314456	1588962	1590229	1280	1268	94.93	12301352	1767081	I	ptg000019l
313181	314473	382794	384072	1293	1279	89.38	12301352	1767081	I	ptg000019l
313226	314456	83528	84750	1231	1223	95.71	12301352	108400	I	ptg000029l
313258	314456	993459	994653	1199	1195	90.72	12301352	3689395	I	ptg000014l
313348	314559	6282306	6281104	1212	1203	91.22	12301352	7780548	I	ptg000013l
313348	314456	374765	373664	1109	1102	92.73	12301352	5576420	I	ptg000015l
420130	422514	14277087	14279496	2385	2410	96.23	12301352	14937666	I	ptg000002l
