[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	10006	4038247	4028242	10006	10006	100.00	12301352	4040335	I	ptg000006l
10001	14705	2804207	2799499	4705	4709	99.68	12301352	2817873	I	ptg000009l
15321	16394	1783062	1784135	1074	1074	89.11	12301352	4825449	I	ptg000022l
17362	24221	8322629	8329497	6860	6869	98.76	12301352	8382820	I	ptg000002l
17362	24221	8339430	8346298	6860	6869	98.76	12301352	8382820	I	ptg000002l
17362	24221	8357727	8364595	6860	6869	98.76	12301352	8382820	I	ptg000002l
17362	24221	8375290	8382158	6860	6869	98.76	12301352	8382820	I	ptg000002l
17362	24221	6337326	6344194	6860	6869	98.72	12301352	6389951	I	ptg000014l
17362	24221	6374924	6381792	6860	6869	98.72	12301352	6389951	I	ptg000014l
21444	23717	3484897	3487176	2274	2280	98.47	12301352	3516019	I	ptg000012l
21444	24221	3497569	3500352	2778	2784	97.67	12301352	3516019	I	ptg000012l
26195	28029	3487826	3489641	1835	1816	94.70	12301352	3516019	I	ptg000012l
26195	28029	3500352	3502169	1835	1818	94.65	12301352	3516019	I	ptg000012l
26195	28029	6344194	6346011	1835	1818	94.54	12301352	6389951	I	ptg000014l
26195	28029	6381792	6383609	1835	1818	94.54	12301352	6389951	I	ptg000014l
26375	28029	8349044	8347380	1655	1665	95.29	12301352	8382820	I	ptg000002l
26375	28029	8367345	8365677	1655	1669	95.07	12301352	8382820	I	ptg000002l
26674	33629	19916	12974	6956	6943	99.67	12301352	1894890	I	ptg000024l
26911	28029	8331693	8330579	1119	1115	96.78	12301352	8382820	I	ptg000002l
27342	297986	19916	290669	270645	270754	99.78	12301352	1894890	I	ptg000024l
29930	31172	1550922	1549680	1243	1243	99.60	12301352	3168233	I	ptg000004l
29930	31171	1882220	1880979	1242	1242	99.44	12301352	4040335	I	ptg000006l
29931	31171	217996	216756	1241	1241	100.00	12301352	1894890	I	ptg000024l
112252	113860	1238854	1237269	1609	1586	98.01	12301352	3151835	I	ptg000023l
129483	131088	2245150	2243557	1606	1594	87.16	12301352	2694718	I	ptg000007l
224131	225373	4585613	4584371	1243	1243	99.68	12301352	4825449	I	ptg000022l
224132	225372	1549681	1550921	1241	1241	99.44	12301352	3168233	I	ptg000004l
224132	225185	1799961	1801014	1054	1054	98.86	12301352	3168233	I	ptg000004l
224132	225376	507426	508670	1245	1245	99.76	12301352	2463935	I	ptg000015l
224132	225373	2045822	2047062	1242	1241	97.18	12301352	3465707	I	ptg000020l
224132	225376	980352	979107	1245	1246	98.80	12301352	4825449	I	ptg000022l
224132	225376	2846990	2848234	1245	1245	99.12	12301352	4825449	I	ptg000022l
224132	225372	15418	16658	1241	1241	99.84	12301352	1894890	I	ptg000024l
224132	225372	23744	22504	1241	1241	99.84	12301352	1894890	I	ptg000024l
241324	242353	849782	850812	1030	1031	99.71	12301352	3151835	I	ptg000023l
241325	242353	280428	281456	1029	1029	99.42	12301352	485687	I	ptg000034l
249512	250622	2051975	2053069	1111	1095	85.16	12301352	2694251	I	ptg000021l
297969	319409	290562	312006	21441	21445	99.76	12301352	1894890	I	ptg000024l
311100	312191	1218671	1217582	1092	1090	92.89	12301352	3168233	I	ptg000004l
311102	312186	2559262	2560344	1085	1083	91.28	12301352	4825449	I	ptg000022l
311102	312191	2154926	2153841	1090	1086	93.23	12301352	2380844	I	ptg000026l
311153	312191	2125873	2126926	1039	1054	90.68	12301352	4825449	I	ptg000022l
312152	313215	3388624	3387565	1064	1060	94.68	12301352	4375932	I	ptg000005l
313177	314456	4648550	4649817	1280	1268	95.01	12301352	4825449	I	ptg000022l
313177	314556	690881	689507	1380	1375	99.20	12301352	3151835	I	ptg000023l
313181	314473	3432870	3434148	1293	1279	89.45	12301352	4825449	I	ptg000022l
313258	314456	3012776	3013970	1199	1195	90.72	12301352	3151835	I	ptg000023l
313348	314456	3140250	3141351	1109	1102	92.55	12301352	3516019	I	ptg000012l
313348	314559	1469241	1470443	1212	1203	91.13	12301352	1542583	I	ptg000029l
317507	380167	310368	372978	62661	62611	99.73	12301352	1894890	I	ptg000024l
317507	318942	310835	312272	1436	1438	97.23	12301352	1894890	I	ptg000024l
380224	421083	372706	413539	40860	40834	99.71	12301352	1894890	I	ptg000024l
420130	422263	2449793	2451951	2134	2159	96.11	12301352	2694251	I	ptg000021l
420168	422487	414944	412624	2320	2321	99.83	12301352	1894890	I	ptg000024l
421569	481856	414025	474243	60288	60219	99.75	12301352	1894890	I	ptg000024l
440601	443226	3052791	3055416	2626	2626	99.20	12301352	6592568	I	ptg000011l
481857	511120	478822	508054	29264	29233	99.79	12301352	1894890	I	ptg000024l
511116	556556	508111	553487	45441	45377	99.54	12301352	1894890	I	ptg000024l
527066	528313	584195	582948	1248	1248	96.55	12301352	1894890	I	ptg000024l
527069	528313	2434335	2435579	1245	1245	98.63	12301352	2694718	I	ptg000007l
527072	528313	1321202	1319961	1242	1242	98.95	12301352	3465707	I	ptg000020l
527073	528313	2027964	2026724	1241	1241	98.23	12301352	6389951	I	ptg000014l
527073	528313	1346586	1345346	1241	1241	93.31	12301352	3465707	I	ptg000020l
527073	528313	684897	686137	1241	1241	93.23	12301352	1894890	I	ptg000024l
527073	528313	842592	843832	1241	1241	93.31	12301352	1542583	I	ptg000029l
555907	561845	552928	558956	5939	6029	97.70	12301352	1894890	I	ptg000024l
561009	576882	558598	574535	15874	15938	98.86	12301352	1894890	I	ptg000024l
568344	569584	1550921	1549681	1241	1241	97.99	12301352	3168233	I	ptg000004l
568344	569584	1674650	1675890	1241	1241	98.71	12301352	6592568	I	ptg000011l
568344	569587	1325583	1324340	1244	1244	98.63	12301352	3151835	I	ptg000023l
568346	569588	2396659	2397901	1243	1243	98.07	12301352	4825449	I	ptg000022l
576267	597284	574463	595511	21018	21049	99.59	12301352	1894890	I	ptg000024l
584718	585961	1319959	1321202	1244	1244	97.51	12301352	3465707	I	ptg000020l
584718	585968	4584370	4585621	1251	1252	93.53	12301352	4825449	I	ptg000022l
584719	585960	686138	684897	1242	1242	94.69	12301352	1894890	I	ptg000024l
584720	585960	2026724	2027964	1241	1241	96.78	12301352	6389951	I	ptg000014l
584720	585960	1273937	1272697	1241	1241	93.23	12301352	3465707	I	ptg000020l
584720	585967	525262	524015	1248	1248	98.00	12301352	1894890	I	ptg000024l
584720	585960	565934	567174	1241	1241	93.55	12301352	1894890	I	ptg000024l
597008	599274	596323	598635	2267	2313	92.26	12301352	1894890	I	ptg000024l
597019	599032	596635	598635	2014	2001	92.46	12301352	1894890	I	ptg000024l
597019	598146	597445	598635	1128	1191	89.21	12301352	1894890	I	ptg000024l
597386	599599	595511	597734	2214	2224	94.85	12301352	1894890	I	ptg000024l
597747	600853	595511	598582	3107	3072	92.17	12301352	1894890	I	ptg000024l
598028	609296	595511	606802	11269	11292	96.75	12301352	1894890	I	ptg000024l
598269	601145	595511	598434	2877	2924	92.55	12301352	1894890	I	ptg000024l
609173	610287	602259	601193	1115	1067	81.38	12301352	1894890	I	ptg000024l
611172	617363	606803	613001	6192	6199	98.07	12301352	1894890	I	ptg000024l
612824	615560	613752	616493	2737	2742	96.58	12301352	1894890	I	ptg000024l
615188	623209	608455	616493	8022	8039	97.17	12301352	1894890	I	ptg000024l
623671	631686	608455	616493	8016	8039	97.17	12301352	1894890	I	ptg000024l
631175	639189	608455	616493	8015	8039	97.49	12301352	1894890	I	ptg000024l
632009	640452	608455	616926	8444	8472	97.29	12301352	1894890	I	ptg000024l
632287	640017	608455	616212	7731	7758	97.82	12301352	1894890	I	ptg000024l
632566	640018	608455	615934	7453	7480	97.80	12301352	1894890	I	ptg000024l
633539	640018	608455	614960	6480	6506	97.60	12301352	1894890	I	ptg000024l
637012	639724	608455	611179	2713	2725	97.73	12301352	1894890	I	ptg000024l
639835	641275	616588	618028	1441	1441	96.89	12301352	1894890	I	ptg000024l
641277	700518	618124	677432	59242	59309	99.59	12301352	1894890	I	ptg000024l
700560	713067	677334	689846	12508	12513	99.53	12301352	1894890	I	ptg000024l
708124	709366	2564353	2565586	1243	1234	97.35	12301352	4040335	I	ptg000006l
