[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	219855	1692	221613	219855	219922	99.94	12301352	288088	I	ptg000022l
10001	14690	341309	336617	4690	4693	99.83	12301352	362417	I	ptg000031l
12784	14701	1550413	1548493	1918	1921	99.74	12301352	1583580	I	ptg000032l
15320	16399	4765374	4764288	1080	1087	89.11	12301352	4998834	I	ptg000001l
15321	16394	1190330	1191401	1074	1072	89.20	12301352	1998887	I	ptg000042l
17362	24221	1408229	1415102	6860	6874	98.61	12301352	1428872	I	ptg000014l
17362	24213	1558105	1564974	6852	6870	98.63	12301352	1583580	I	ptg000032l
17362	23136	8239	2453	5775	5787	99.05	12301352	178062	I	ptg000057l
26195	28029	1415102	1416915	1835	1814	92.98	12301352	1428872	I	ptg000014l
112252	113860	456960	455375	1609	1586	98.01	12301352	1350391	I	ptg000049l
129483	131088	1973440	1971846	1606	1595	87.16	12301352	2678707	I	ptg000021l
199837	286334	201589	288088	86498	86500	99.96	12301352	288088	I	ptg000022l
224131	225374	167159	165916	1244	1244	99.52	12301352	573528	I	ptg000037l
224131	225373	1743003	1741761	1243	1243	99.60	12301352	1981321	I	ptg000039l
224132	225372	927224	925983	1241	1242	99.28	12301352	2678707	I	ptg000021l
224132	225372	32869	31629	1241	1241	99.84	12301352	288088	I	ptg000022l
224132	225372	2019171	2017931	1241	1241	99.52	12301352	3499512	I	ptg000024l
224132	225372	133980	132740	1241	1241	99.60	12301352	482245	I	ptg000047l
224132	225376	52420	51176	1245	1245	99.76	12301352	541598	I	ptg000054l
224132	225374	187566	186324	1243	1243	98.95	12301352	306462	I	ptg000066l
241325	242353	361207	360178	1029	1030	99.81	12301352	3000861	I	ptg000012l
249512	250622	450760	449666	1111	1095	85.16	12301352	4998834	I	ptg000001l
287615	499636	573527	361486	212022	212042	99.97	12301352	573528	I	ptg000037l
311102	312191	855821	856906	1090	1086	92.77	12301352	3000861	I	ptg000012l
311102	312186	1988099	1989192	1085	1094	92.37	12301352	1998887	I	ptg000042l
312185	313215	1213145	1214157	1031	1013	96.90	12301352	1274243	I	ptg000046l
313177	314556	446666	445291	1380	1376	99.13	12301352	538528	I	ptg000009l
313177	314456	1805895	1807162	1280	1268	94.93	12301352	1981321	I	ptg000039l
313181	314473	599718	600996	1293	1279	89.38	12301352	1981321	I	ptg000039l
313226	314456	122032	120810	1231	1223	95.71	12301352	259432	I	ptg000013l
313258	314456	1818430	1817236	1199	1195	90.72	12301352	2477026	I	ptg000028l
313348	314559	74250	73048	1212	1203	91.22	12301352	1583580	I	ptg000032l
313348	314456	356480	355379	1109	1102	92.73	12301352	478493	I	ptg000052l
420130	422514	72892	70484	2385	2409	96.27	12301352	4998834	I	ptg000001l
440600	442493	2548325	2546440	1894	1886	98.84	12301352	2678707	I	ptg000021l
440601	443226	1300915	1298290	2626	2626	99.16	12301352	1491476	I	ptg000035l
442493	443858	2546161	2544796	1366	1366	99.34	12301352	2678707	I	ptg000021l
479601	605362	381531	255764	125762	125768	99.97	12301352	573528	I	ptg000037l
527065	528314	101495	100246	1250	1250	95.92	12301352	573528	I	ptg000037l
527066	528313	275158	276405	1248	1248	98.56	12301352	573528	I	ptg000037l
527072	528313	1290327	1289086	1242	1242	98.87	12301352	1784541	I	ptg000036l
527073	528313	1981314	1980074	1241	1241	98.23	12301352	3898284	I	ptg000007l
527073	528313	707505	706265	1241	1241	93.23	12301352	1583580	I	ptg000032l
527073	528313	1315694	1314454	1241	1241	93.55	12301352	1784541	I	ptg000036l
568341	569584	18207	16965	1244	1243	97.83	12301352	538528	I	ptg000009l
568342	569584	64597	63355	1243	1243	98.55	12301352	538528	I	ptg000009l
568344	569588	1824438	1825682	1245	1245	97.75	12301352	1998887	I	ptg000042l
