[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
926	77448	1	76512	76523	76512	99.96	12301352	861405	I	ptg000030l
10001	14705	843302	838594	4705	4709	99.75	12301352	868807	I	ptg000028l
12784	14701	30996	32915	1918	1920	99.79	12301352	4803767	I	ptg000018l
15320	16399	1194915	1196000	1080	1086	89.19	12301352	3558536	I	ptg000005l
15321	16394	808803	807732	1074	1072	89.20	12301352	2004333	I	ptg000021l
15322	16393	1192865	1193932	1072	1068	91.19	12301352	3558536	I	ptg000005l
17362	24213	23304	16435	6852	6870	98.62	12301352	4803767	I	ptg000018l
17362	22580	833291	838512	5219	5222	99.35	12301352	868807	I	ptg000028l
17362	23136	169938	175724	5775	5787	99.10	12301352	193515	I	ptg000050l
29929	31171	3761123	3759881	1243	1243	98.63	12301352	5234621	I	ptg000012l
57372	318741	56449	317825	261370	261377	99.93	12301352	861405	I	ptg000030l
112252	113860	457860	456275	1609	1586	97.95	12301352	1257735	I	ptg000014l
129483	131088	726292	727885	1606	1594	87.16	12301352	2889351	I	ptg000011l
224131	225373	1519992	1518750	1243	1243	99.60	12301352	1759670	I	ptg000020l
224132	225376	2166496	2165252	1245	1245	99.76	12301352	6595487	I	ptg000002l
224132	225372	349600	350840	1241	1241	99.60	12301352	1916093	I	ptg000022l
224132	225185	604161	605214	1054	1054	98.86	12301352	1916093	I	ptg000022l
224132	225372	30249	29009	1241	1241	99.84	12301352	861405	I	ptg000030l
241325	242353	2659897	2660926	1029	1030	99.61	12301352	3569142	I	ptg000004l
249512	250622	2059579	2060673	1111	1095	85.16	12301352	2717095	I	ptg000009l
311102	312191	2171779	2170694	1090	1086	93.14	12301352	3569142	I	ptg000004l
311102	312186	11120	10027	1085	1094	92.37	12301352	2004333	I	ptg000021l
312185	313215	61222	60210	1031	1013	96.90	12301352	1290277	I	ptg000007l
313177	314556	3476501	3475126	1380	1376	99.13	12301352	3569142	I	ptg000004l
313177	314456	1582892	1584159	1280	1268	94.93	12301352	1759670	I	ptg000020l
313181	314473	379685	380963	1293	1279	89.38	12301352	1759670	I	ptg000020l
313226	314456	409205	407983	1231	1223	95.71	12301352	1523679	I	ptg000003l
313258	314456	2694745	2693551	1199	1195	90.72	12301352	3361481	I	ptg000013l
313348	314456	5200436	5201537	1109	1102	92.73	12301352	5574323	I	ptg000026l
318171	411999	316589	410397	93829	93809	99.94	12301352	861405	I	ptg000030l
391995	499634	390412	498053	107640	107642	99.95	12301352	861405	I	ptg000030l
420130	422514	2437781	2440189	2385	2409	96.27	12301352	2717095	I	ptg000009l
440600	442493	146422	148307	1894	1886	98.84	12301352	2889351	I	ptg000011l
440601	443226	2053972	2051347	2626	2626	99.16	12301352	5234621	I	ptg000012l
442493	443858	148586	149951	1366	1366	99.34	12301352	2889351	I	ptg000011l
479601	605362	478010	603781	125762	125772	99.98	12301352	861405	I	ptg000030l
527065	528314	759457	760706	1250	1250	96.08	12301352	861405	I	ptg000030l
527066	528313	584387	583140	1248	1248	98.56	12301352	861405	I	ptg000030l
527069	528313	536538	535294	1245	1245	98.63	12301352	2889351	I	ptg000011l
527072	528314	3127759	3129001	1243	1243	93.64	12301352	3569142	I	ptg000004l
527072	528313	481985	483226	1242	1242	98.87	12301352	5574323	I	ptg000026l
527073	528313	874276	875516	1241	1241	93.23	12301352	4803767	I	ptg000018l
527073	528313	456619	457859	1241	1241	93.55	12301352	5574323	I	ptg000026l
568341	569584	3049619	3048377	1244	1243	97.91	12301352	3569142	I	ptg000004l
568342	569584	3096005	3094763	1243	1243	98.55	12301352	3569142	I	ptg000004l
568344	569584	1889680	1888440	1241	1241	98.71	12301352	3569142	I	ptg000004l
568344	569588	1981439	1980195	1245	1245	98.55	12301352	3569142	I	ptg000004l
568344	569587	544601	543358	1244	1244	98.63	12301352	1257735	I	ptg000014l
568344	569588	174764	173520	1245	1245	97.75	12301352	2004333	I	ptg000021l
584718	585968	1518749	1520000	1251	1252	93.45	12301352	1759670	I	ptg000020l
584720	585967	526732	525485	1248	1248	98.56	12301352	861405	I	ptg000030l
584720	585961	760705	759464	1242	1242	95.25	12301352	861405	I	ptg000030l
595328	618340	593748	616807	23013	23060	99.36	12301352	861405	I	ptg000030l
603703	604775	608750	607636	1073	1115	81.92	12301352	861405	I	ptg000030l
609173	610287	603194	602122	1115	1073	81.92	12301352	861405	I	ptg000030l
611718	612821	1618672	1619788	1104	1117	86.33	12301352	2604574	I	ptg000010l
612824	620843	617688	625696	8020	8009	97.87	12301352	861405	I	ptg000030l
612824	618479	620049	625696	5656	5648	97.72	12301352	861405	I	ptg000030l
613102	623471	611287	621655	10370	10369	98.14	12301352	861405	I	ptg000030l
