[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
1	77452	3952	81412	77452	77461	99.92	12301352	1392812	I	ptg000018l
10001	14705	842533	837826	4705	4708	99.77	12301352	845774	I	ptg000023l
12784	14701	11162	13082	1918	1921	99.74	12301352	4203760	I	ptg000009l
15321	16394	3146198	3145126	1074	1073	89.10	12301352	4352363	I	ptg000015l
15322	16399	1178247	1179320	1078	1074	91.14	12301352	6235500	I	ptg000010l
15360	16393	3207509	3208541	1034	1033	89.58	12301352	4352363	I	ptg000015l
17362	20825	3470	1	3464	3470	99.34	12301352	4203760	I	ptg000009l
17362	22758	5411	9	5397	5403	99.19	12301352	3874669	I	ptg000019l
17362	22580	832523	837744	5219	5222	99.35	12301352	845774	I	ptg000023l
29929	31171	1456950	1458192	1243	1243	98.63	12301352	15510670	I	ptg000004l
29930	31172	131674	132916	1243	1243	99.92	12301352	4384657	I	ptg000005l
29931	31171	82756	81516	1241	1241	100.00	12301352	4384657	I	ptg000005l
57368	159412	61333	163395	102045	102063	99.94	12301352	1392812	I	ptg000018l
112252	113860	4016281	4017867	1609	1587	98.07	12301352	4142947	I	ptg000014l
129483	131088	13289591	13291185	1606	1595	87.16	12301352	15510670	I	ptg000004l
139415	210188	143388	214183	70774	70796	99.91	12301352	1392812	I	ptg000018l
190162	300183	194163	304161	110022	109999	99.95	12301352	1392812	I	ptg000018l
224131	225372	696635	697876	1242	1242	99.76	12301352	4384657	I	ptg000005l
224131	225373	237596	238838	1243	1243	99.60	12301352	4352363	I	ptg000015l
224132	225376	81516	82760	1245	1245	99.76	12301352	4384657	I	ptg000005l
224132	225372	132915	131675	1241	1241	99.76	12301352	4384657	I	ptg000005l
224132	225372	823970	825210	1241	1241	99.52	12301352	4384657	I	ptg000005l
224132	225376	2233918	2232674	1245	1245	99.76	12301352	2736874	I	ptg000013l
224132	225372	35119	33879	1241	1241	99.84	12301352	1392812	I	ptg000018l
224132	225372	2185341	2184101	1241	1241	99.52	12301352	3874669	I	ptg000019l
224132	225185	121890	122943	1054	1054	99.15	12301352	1442052	I	ptg000020l
241324	242353	3618214	3619243	1030	1030	99.71	12301352	3912359	I	ptg000003l
241325	242353	2656001	2657030	1029	1030	99.71	12301352	3912359	I	ptg000003l
249512	250622	5567432	5568526	1111	1095	85.16	12301352	6235500	I	ptg000010l
280128	499632	284118	503649	219505	219532	99.95	12301352	1392812	I	ptg000018l
311100	312191	462496	463585	1092	1090	92.89	12301352	4384657	I	ptg000005l
311101	312191	2795979	2794883	1091	1097	93.83	12301352	4352363	I	ptg000015l
311102	312191	2171092	2170007	1090	1086	93.14	12301352	3912359	I	ptg000003l
311102	312186	2338253	2337160	1085	1094	92.37	12301352	4352363	I	ptg000015l
313177	314556	3455878	3454491	1380	1388	97.92	12301352	3912359	I	ptg000003l
313177	314456	174688	173421	1280	1268	94.93	12301352	4352363	I	ptg000015l
313180	314456	164295	163028	1277	1268	95.47	12301352	994298	I	ptg000021l
313181	314473	1380888	1379610	1293	1279	89.38	12301352	4352363	I	ptg000015l
313348	314559	1503267	1504469	1212	1203	91.22	12301352	4203760	I	ptg000009l
313348	314456	369526	368425	1109	1102	92.73	12301352	511826	I	ptg000012l
420130	422514	5944460	5946868	2385	2409	96.27	12301352	6235500	I	ptg000010l
440600	442493	12717551	12719436	1894	1886	98.79	12301352	15510670	I	ptg000004l
440601	443226	3073186	3075811	2626	2626	99.20	12301352	15510670	I	ptg000004l
442493	443858	12719715	12721080	1366	1366	99.34	12301352	15510670	I	ptg000004l
479603	605362	483608	609423	125760	125816	99.78	12301352	1392812	I	ptg000018l
527065	528314	771916	773165	1250	1250	96.08	12301352	1392812	I	ptg000018l
527066	528313	589990	588743	1248	1248	98.56	12301352	1392812	I	ptg000018l
527072	528313	2159545	2160786	1242	1242	98.87	12301352	3441458	I	ptg000008l
527073	528313	2134177	2135417	1241	1241	93.55	12301352	3441458	I	ptg000008l
527073	528313	869226	870466	1241	1241	93.23	12301352	4203760	I	ptg000009l
568344	569584	1889398	1888158	1241	1241	98.71	12301352	3912359	I	ptg000003l
568344	569588	1981156	1979912	1245	1245	98.55	12301352	3912359	I	ptg000003l
568346	569588	2501507	2500265	1243	1243	97.59	12301352	4352363	I	ptg000015l
584718	585968	238839	237588	1251	1252	93.45	12301352	4352363	I	ptg000015l
584720	585967	532334	531087	1248	1248	98.88	12301352	1392812	I	ptg000018l
584720	585961	773164	771923	1242	1242	95.25	12301352	1392812	I	ptg000018l
595367	618619	599390	622723	23253	23334	98.48	12301352	1392812	I	ptg000018l
603703	604775	614392	613278	1073	1115	81.92	12301352	1392812	I	ptg000018l
609173	610287	608836	607764	1115	1073	81.92	12301352	1392812	I	ptg000018l
611718	612821	2764982	2763866	1104	1117	86.33	12301352	4384657	I	ptg000005l
612824	622096	628885	638145	9273	9261	98.03	12301352	1392812	I	ptg000018l
612824	620009	630274	637451	7186	7178	98.09	12301352	1392812	I	ptg000018l
614075	628765	616929	631615	14691	14687	98.04	12301352	1392812	I	ptg000018l
618619	631964	624807	638145	13346	13339	98.06	12301352	1392812	I	ptg000018l
622141	634198	616929	628988	12058	12060	98.19	12301352	1392812	I	ptg000018l
624477	635979	624547	636047	11503	11501	98.14	12301352	1392812	I	ptg000018l
626414	639157	623981	636724	12744	12744	98.23	12301352	1392812	I	ptg000018l
628103	640018	625392	637311	11916	11920	98.08	12301352	1392812	I	ptg000018l
628159	639189	627117	638145	11031	11029	98.22	12301352	1392812	I	ptg000018l
628773	639601	627314	638145	10829	10832	98.20	12301352	1392812	I	ptg000018l
629319	635856	631615	638145	6538	6531	98.01	12301352	1392812	I	ptg000018l
629563	739628	627689	737753	110066	110065	99.82	12301352	1392812	I	ptg000018l
630153	636689	631615	638145	6537	6531	98.23	12301352	1392812	I	ptg000018l
633261	640018	616929	623693	6758	6765	97.58	12301352	1392812	I	ptg000018l
634198	637529	629127	632459	3332	3333	98.80	12301352	1392812	I	ptg000018l
708124	709366	1469346	1468103	1243	1244	98.39	12301352	3874669	I	ptg000019l
708126	709366	2417395	2416155	1241	1241	97.50	12301352	3874669	I	ptg000019l
708126	709370	121890	123134	1245	1245	99.12	12301352	1442052	I	ptg000020l
739628	843197	737908	841482	103570	103575	99.97	12301352	1392812	I	ptg000018l
773642	774889	2159543	2160790	1248	1248	96.39	12301352	3441458	I	ptg000008l
773644	774885	589984	588743	1242	1242	95.17	12301352	1392812	I	ptg000018l
773645	774885	14329310	14330551	1241	1242	94.69	12301352	15510670	I	ptg000004l
778623	779649	779941	778915	1027	1027	98.54	12301352	1392812	I	ptg000018l
780634	781660	777930	776904	1027	1027	98.54	12301352	1392812	I	ptg000018l
843092	876799	841265	874976	33708	33712	99.85	12301352	1392812	I	ptg000018l
876473	985035	874694	983256	108563	108563	99.78	12301352	1392812	I	ptg000018l
984256	986229	982043	984028	1974	1986	95.67	12301352	1392812	I	ptg000018l
986106	1054627	983821	1052357	68522	68537	99.81	12301352	1392812	I	ptg000018l
1053233	1395312	1050743	1392812	342080	342070	99.95	12301352	1392812	I	ptg000018l
1395533	1793954	1	398464	398422	398464	99.96	12301352	481482	I	ptg000028l
1424171	1425340	356448	357616	1170	1169	95.13	12301352	1427617	I	ptg000022l
1442552	1444644	218508	216422	2093	2087	95.66	12301352	4384657	I	ptg000005l
1499248	1500450	2539090	2537857	1203	1234	84.35	12301352	4384657	I	ptg000005l
1499248	1500450	2570690	2569457	1203	1234	83.55	12301352	4384657	I	ptg000005l
1499249	1500450	2534249	2533017	1202	1233	84.99	12301352	4384657	I	ptg000005l
1499250	1500450	2540908	2539677	1201	1232	84.73	12301352	4384657	I	ptg000005l
1499256	1500450	2568902	2567677	1195	1226	84.01	12301352	4384657	I	ptg000005l
1499349	1500450	2571749	2570637	1102	1113	86.33	12301352	4384657	I	ptg000005l
1636112	1637326	264877	263680	1215	1198	88.71	12301352	481482	I	ptg000028l
1637587	1638735	276390	275261	1149	1130	84.66	12301352	481482	I	ptg000028l
1638734	1640892	275040	272880	2159	2161	92.09	12301352	481482	I	ptg000028l
1649840	1651034	3652608	3651405	1195	1204	93.90	12301352	5413835	I	ptg000016l
1651483	1652714	2649002	2647753	1232	1250	96.73	12301352	5413835	I	ptg000016l
1651483	1652714	3651408	3650177	1232	1232	96.84	12301352	5413835	I	ptg000016l
1659190	1660387	241816	240602	1198	1215	88.95	12301352	481482	I	ptg000028l
1668390	1670550	245381	243224	2161	2158	92.14	12301352	481482	I	ptg000028l
1670771	1671900	243225	242077	1130	1149	84.66	12301352	481482	I	ptg000028l
1719447	1721424	2859158	2861142	1978	1985	92.33	12301352	2958882	I	ptg000007l
1793952	1884707	390793	481482	90756	90690	99.89	12301352	481482	I	ptg000028l
1886183	2048057	2958882	2797010	161875	161873	99.91	12301352	2958882	I	ptg000007l
1983934	1985918	325913	323936	1985	1978	92.33	12301352	481482	I	ptg000028l
2028017	2079682	2817044	2765374	51666	51671	99.92	12301352	2958882	I	ptg000007l
2079681	2081635	2757323	2759277	1955	1955	99.80	12301352	2958882	I	ptg000007l
2079681	2081762	2763193	2765274	2082	2082	100.00	12301352	2958882	I	ptg000007l
2079745	2153581	2757323	2683430	73837	73894	99.84	12301352	2958882	I	ptg000007l
2079745	2083713	2763193	2759225	3969	3969	99.92	12301352	2958882	I	ptg000007l
2153577	2242260	2683266	2594564	88684	88703	99.97	12301352	2958882	I	ptg000007l
2153577	2164366	2683266	2672471	10790	10796	99.94	12301352	2958882	I	ptg000007l
2213840	2216015	568478	570653	2176	2176	99.95	12301352	3080058	I	ptg000011l
2241812	2639688	2594912	2196985	397877	397928	99.91	12301352	2958882	I	ptg000007l
2428916	2434872	1791559	1785602	5957	5958	99.83	12301352	3080058	I	ptg000011l
2428916	2431487	5287627	5285057	2572	2571	99.53	12301352	5413835	I	ptg000016l
2428916	2434872	1796043	1790086	5957	5958	99.63	12301352	3874669	I	ptg000019l
2428916	2434872	114759	120702	5957	5944	99.46	12301352	1442052	I	ptg000020l
2431813	2434872	5285054	5282025	3060	3030	98.60	12301352	5413835	I	ptg000016l
2450676	2451925	2015725	2016974	1250	1250	98.00	12301352	4142947	I	ptg000014l
2637646	2640295	2195877	2193228	2650	2650	97.70	12301352	2958882	I	ptg000007l
2637646	2641275	2196857	2193228	3630	3630	97.96	12301352	2958882	I	ptg000007l
2637646	2781832	2198257	2054069	144187	144189	99.94	12301352	2958882	I	ptg000007l
2637926	2642675	2199027	2194278	4750	4750	98.15	12301352	2958882	I	ptg000007l
2642904	2644753	2162724	2164559	1850	1836	78.78	12301352	2958882	I	ptg000007l
2643173	2644753	2169033	2170655	1581	1623	82.83	12301352	2958882	I	ptg000007l
2643207	2644753	2166186	2167770	1547	1585	80.13	12301352	2958882	I	ptg000007l
2662233	2663864	381683	383301	1632	1619	82.15	12301352	2958882	I	ptg000007l
2711651	2715718	1714893	1710896	4068	3998	97.94	12301352	3912359	I	ptg000003l
2711658	2715716	7738500	7734490	4059	4011	98.23	12301352	8410279	I	ptg000006l
2713390	2715718	5940003	5937675	2329	2329	99.53	12301352	6235500	I	ptg000010l
2728283	2730305	2102847	2104894	2023	2048	89.79	12301352	2958882	I	ptg000007l
2731010	2733057	2105599	2107621	2048	2023	89.79	12301352	2958882	I	ptg000007l
2781678	2946618	2054098	1889098	164941	165001	99.94	12301352	2958882	I	ptg000007l
2898678	2900042	2170820	2169440	1365	1381	91.69	12301352	3912359	I	ptg000003l
2898885	2900043	161849	160677	1159	1173	93.97	12301352	994298	I	ptg000021l
2900969	2902144	812842	811666	1176	1177	99.41	12301352	994298	I	ptg000021l
2900970	2902144	4068074	4066899	1175	1176	99.66	12301352	4352363	I	ptg000015l
2908352	2909553	4083600	4082397	1202	1204	78.17	12301352	5413835	I	ptg000016l
2943610	2944786	1701187	1702334	1177	1148	85.58	12301352	2958882	I	ptg000007l
2946618	3173298	1888963	1662249	226681	226715	99.97	12301352	2958882	I	ptg000007l
3022309	3023553	212344	211100	1245	1245	99.36	12301352	994298	I	ptg000021l
3022313	3023553	2575785	2577025	1241	1241	98.47	12301352	3912359	I	ptg000003l
3022313	3023553	3013824	3012585	1241	1240	97.66	12301352	3912359	I	ptg000003l
3022313	3023554	3320787	3319546	1242	1242	98.79	12301352	3912359	I	ptg000003l
3022313	3023553	1456952	1458192	1241	1241	98.39	12301352	15510670	I	ptg000004l
