[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
3488	77450	6265312	6191350	73963	73963	99.96	12301352	6265312	I	ptg000022l
10001	14705	846408	841701	4705	4708	99.77	12301352	864501	I	ptg000023l
12784	14701	20317	22236	1918	1920	99.79	12301352	4211827	I	ptg000021l
12784	14705	576478	574553	1922	1926	99.53	12301352	597288	I	ptg000031l
15320	16399	1183057	1184142	1080	1086	89.19	12301352	1194707	I	ptg000007l
15321	16394	1194773	1195844	1074	1072	89.20	12301352	2385711	I	ptg000004l
15322	16393	1181005	1182072	1072	1068	91.19	12301352	1194707	I	ptg000007l
17362	22580	836398	841619	5219	5222	99.35	12301352	864501	I	ptg000023l
17362	23136	169872	175658	5775	5787	99.05	12301352	191495	I	ptg000028l
57370	499636	6211425	5769111	442267	442315	99.94	12301352	6265312	I	ptg000022l
112252	113860	457851	456266	1609	1586	98.01	12301352	1429221	I	ptg000025l
129483	131088	2229268	2230861	1606	1594	87.16	12301352	4546897	I	ptg000010l
224131	225373	239624	240866	1243	1243	99.60	12301352	1905953	I	ptg000019l
224132	225185	118814	119867	1054	1054	98.86	12301352	1428071	I	ptg000011l
224132	225376	5738773	5737529	1245	1245	99.76	12301352	6231145	I	ptg000018l
224132	225372	6237625	6238865	1241	1241	99.84	12301352	6265312	I	ptg000022l
224132	225372	133356	132116	1241	1241	99.60	12301352	483819	I	ptg000029l
241325	242353	2656226	2657255	1029	1030	99.81	12301352	3597869	I	ptg000026l
249512	250622	4367317	4368411	1111	1095	85.16	12301352	4865291	I	ptg000003l
311101	312186	2814159	2813072	1086	1088	92.53	12301352	3597869	I	ptg000026l
311102	312186	1994334	1995427	1085	1094	92.37	12301352	2385711	I	ptg000004l
311102	312191	2166271	2165186	1090	1086	93.14	12301352	3597869	I	ptg000026l
313177	314456	176742	175475	1280	1268	94.93	12301352	1905953	I	ptg000019l
313177	314556	3505150	3503775	1380	1376	99.13	12301352	3597869	I	ptg000026l
313181	314473	1385595	1384317	1293	1279	89.38	12301352	1905953	I	ptg000019l
313226	314456	1108653	1109875	1231	1223	95.71	12301352	1387507	I	ptg000017l
313258	314456	662355	663549	1199	1195	90.72	12301352	3334581	I	ptg000002l
313348	314456	360718	359617	1109	1102	92.73	12301352	3521599	I	ptg000012l
313348	314559	1496663	1497865	1212	1203	91.22	12301352	4211827	I	ptg000021l
420130	422514	4744396	4746804	2385	2409	96.27	12301352	4865291	I	ptg000003l
420168	422487	3845760	3848102	2320	2343	98.85	12301352	5368618	I	ptg000005l
440600	442493	1642182	1644067	1894	1886	98.84	12301352	4546897	I	ptg000010l
440601	443226	3109115	3111740	2626	2626	99.16	12301352	11045644	I	ptg000001l
442493	443858	1644346	1645711	1366	1366	99.34	12301352	4546897	I	ptg000010l
479599	526403	5789156	5742342	46805	46815	99.97	12301352	6265312	I	ptg000022l
527065	528314	5507009	5505760	1250	1250	96.08	12301352	6265312	I	ptg000022l
527066	528313	5683754	5685001	1248	1248	98.56	12301352	6265312	I	ptg000022l
527069	528313	2039616	2038372	1245	1245	98.63	12301352	4546897	I	ptg000010l
527072	528314	3154836	3156078	1243	1243	93.64	12301352	3597869	I	ptg000026l
527072	528313	1284360	1283119	1242	1242	98.87	12301352	3424159	I	ptg000027l
527073	528313	1985117	1983877	1241	1241	98.23	12301352	5368618	I	ptg000005l
527073	528313	862798	864038	1241	1241	93.23	12301352	4211827	I	ptg000021l
527073	528313	1309730	1308490	1241	1241	93.55	12301352	3424159	I	ptg000027l
527379	605362	5742342	5664360	77984	77983	99.98	12301352	6265312	I	ptg000022l
568341	569584	3044366	3043124	1244	1243	97.91	12301352	3597869	I	ptg000026l
568342	569584	3090756	3089514	1243	1243	98.55	12301352	3597869	I	ptg000026l
568344	569588	1831008	1832252	1245	1245	97.75	12301352	2385711	I	ptg000004l
568344	569587	544607	543364	1244	1244	98.63	12301352	1429221	I	ptg000025l
568344	569584	1884242	1883002	1241	1241	98.71	12301352	3597869	I	ptg000026l
568344	569588	1976002	1974758	1245	1245	98.55	12301352	3597869	I	ptg000026l
584718	585968	240867	239616	1251	1252	93.45	12301352	1905953	I	ptg000019l
584720	585960	1983877	1985117	1241	1241	96.78	12301352	5368618	I	ptg000005l
