,chrom,x,window_start,window_stop,stat_type,stat
0,I,20749.5,15750,25749,theta,0.0003277347307184323
1,I,30749.5,25750,35749,theta,0.00018649947006450928
2,I,40749.5,35750,45749,theta,0.0001493451291397662
3,I,50749.5,45750,55749,theta,0.00021873703160131094
4,I,60749.5,55750,65749,theta,0.0002502119548172153
5,I,70749.5,65750,75749,theta,0.00020873631971807773
6,I,80749.5,75750,85749,theta,0.00022549039747628432
7,I,90749.5,85750,95749,theta,0.00023611692838451835
8,I,100749.5,95750,105749,theta,0.00028618002661539666
9,I,110749.5,105750,115749,theta,0.00020420784148881977
10,I,120749.5,115750,125749,theta,0.00019704135968499938
11,I,130749.5,125750,135749,theta,2.0912269463405086e-05
12,I,140749.5,135750,145749,theta,8.860258727690041e-05
13,I,150749.5,145750,155749,theta,0.00015116803387000034
14,I,160749.5,155750,165749,theta,0.00026311020554484915
15,I,170749.5,165750,175749,theta,0.0002180321463230842
16,I,180749.5,175750,185749,theta,0.00031837190620907254
17,I,190749.5,185750,195749,theta,0.0002540609180595512
18,I,200749.5,195750,205749,theta,0.0001794574120882334
19,I,210749.5,205750,215749,theta,0.00034332456741337187
20,I,220749.5,215750,225749,theta,0.0004601061423287902
21,I,230749.5,225750,235749,theta,0.00024940059153145234
22,I,240749.5,235750,245749,theta,0.00018348761892039405
23,I,250749.5,245750,255749,theta,0.000225803157162257
24,I,260749.5,255750,265749,theta,0.0002229416761721579
25,I,270749.5,265750,275749,theta,0.00018104605798477635
26,I,280749.5,275750,285749,theta,0.0002378040127124729
27,I,290749.5,285750,295749,theta,0.00020787919776487184
28,I,300749.5,295750,305749,theta,0.00015103571165884757
29,I,310749.5,305750,315749,theta,7.380850931602941e-05
30,I,320749.5,315750,325749,theta,0.00020693267893611886
31,I,330749.5,325750,335749,theta,0.00021627665400164228
32,I,340749.5,335750,345749,theta,0.00013901382009150786
33,I,350749.5,345750,355749,theta,0.00030874721203359446
34,I,360749.5,355750,365749,theta,0.00031945353522501246
35,I,370749.5,365750,375749,theta,0.00011554471935087738
36,I,380749.5,375750,385749,theta,0.0002234045294267886
37,I,390749.5,385750,395749,theta,0.00037414480551712677
38,I,400749.5,395750,405749,theta,0.0003704809241021636
39,I,410749.5,405750,415749,theta,0.00029822650787852424
40,I,420749.5,415750,425749,theta,0.00013834882682296835
41,I,430749.5,425750,435749,theta,0.00023611692838451835
42,I,440749.5,435750,445749,theta,0.00023778987370226347
43,I,450749.5,445750,455749,theta,0.0003424756546716221
44,I,460749.5,455750,465749,theta,0.00017450013076028412
45,I,470749.5,465750,475749,theta,0.00025528768213085303
46,I,480749.5,475750,485749,theta,0.00036603530659380163
47,I,490749.5,485750,495749,theta,0.00028385735202267744
48,I,500749.5,495750,505749,theta,0.00034353447016134583
49,I,510749.5,505750,515749,theta,0.000204284333376005
50,I,520749.5,515750,525749,theta,0.00027065562051421403
51,I,530749.5,525750,535749,theta,0.00030775812733297895
52,I,540749.5,535750,545749,theta,0.0002783316949076253
53,I,550749.5,545750,555749,theta,0.0002869942510414215
54,I,560749.5,555750,565749,theta,0.0003643655041304264
55,I,570749.5,565750,575749,theta,0.00019378052865596845
56,I,580749.5,575750,585749,theta,0.00031682621912552293
57,I,590749.5,585750,595749,theta,0.00020261464099175527
58,I,600749.5,595750,605749,theta,0.0008199835744040615
59,I,610749.5,605750,615749,theta,0.00019624723833614296
60,I,620749.5,615750,625749,theta,0.0
61,I,630749.5,625750,635749,theta,3.636534475802769e-05
62,I,640749.5,635750,645749,theta,0.00044363703669421736
63,I,650749.5,645750,655749,theta,0.0002631646177474228
64,I,660749.5,655750,665749,theta,0.0003665128194463315
65,I,670749.5,665750,675749,theta,0.0002873831321403936
66,I,680749.5,675750,685749,theta,0.0003129691365267248
67,I,690749.5,685750,695749,theta,0.00031188566750226107
68,I,700749.5,695750,705749,theta,0.00010942437306102353
69,I,710749.5,705750,715749,theta,0.00038211320745219215
70,I,720749.5,715750,725749,theta,0.00020203418364678866
71,I,730749.5,725750,735749,theta,0.0002623658155882655
72,I,740749.5,735750,745749,theta,0.0008692736559936438
73,I,750749.5,745750,755749,theta,0.0002850190910631677
74,I,760749.5,755750,765749,theta,0.0004183527455815092
75,I,770749.5,765750,775749,theta,0.000912685505659144
76,I,780749.5,775750,785749,theta,0.0006883912391903227
77,I,790749.5,785750,795749,theta,0.00027682729996368106
78,I,800749.5,795750,805749,theta,0.0003268630957963088
79,I,810749.5,805750,815749,theta,0.00048752738500890786
80,I,820749.5,815750,825749,theta,0.0008665220898941539
81,I,830749.5,825750,835749,theta,0.0005869614894454165
82,I,840749.5,835750,845749,theta,0.0006479553694232265
83,I,850749.5,845750,855749,theta,0.0007629701669503935
84,I,860749.5,855750,865749,theta,0.00045208251807657505
85,I,870749.5,865750,875749,theta,0.0005975478687880426
86,I,880749.5,875750,885749,theta,0.00043674902396431133
87,I,890749.5,885750,895749,theta,0.00040198582408401863
88,I,900749.5,895750,905749,theta,0.00040925339586983436
89,I,910749.5,905750,915749,theta,0.0002478396161491212
90,I,920749.5,915750,925749,theta,0.0017086353021670705
91,I,930749.5,925750,935749,theta,0.0005418490564690922
92,I,940749.5,935750,945749,theta,0.000597374059229026
93,I,950749.5,945750,955749,theta,0.0004807772391990459
94,I,960749.5,955750,965749,theta,0.00025233084916847994
95,I,970749.5,965750,975749,theta,0.00025343699769326704
96,I,980749.5,975750,985749,theta,0.0010185918916783962
97,I,990749.5,985750,995749,theta,0.0004756080254249458
98,I,1000749.5,995750,1005749,theta,0.00027443012920372285
99,I,1010749.5,1005750,1015749,theta,0.0003885386086964379
100,I,1020749.5,1015750,1025749,theta,0.00039684997295698837
101,I,1030749.5,1025750,1035749,theta,0.00036362349612559914
102,I,1040749.5,1035750,1045749,theta,0.0004583825657075495
103,I,1050749.5,1045750,1055749,theta,0.00029273809733555624
104,I,1060749.5,1055750,1065749,theta,0.0003961653139643267
105,I,1070749.5,1065750,1075749,theta,0.002664380253495299
106,I,1080749.5,1075750,1085749,theta,0.0001501159029276469
107,I,1090749.5,1085750,1095749,theta,0.00022350440850555322
108,I,1100749.5,1095750,1105749,theta,0.0004057065838468598
109,I,1110749.5,1105750,1115749,theta,0.0004191132183178799
110,I,1120749.5,1115750,1125749,theta,0.00045950169591249394
111,I,1130749.5,1125750,1135749,theta,0.00032030977781502236
112,I,1140749.5,1135750,1145749,theta,0.0006083157468232173
