,chrom,x,window_start,window_stop,stat_type,stat
0,I,5000.5,1,10000,theta,
1,I,15000.5,10001,20000,theta,0.0
2,I,25000.5,20001,30000,theta,0.0
3,I,35000.5,30001,40000,theta,0.00012174068227512156
4,I,45000.5,40001,50000,theta,5.4655813098045576e-05
5,I,55000.5,50001,60000,theta,4.435804785687907e-05
6,I,65000.5,60001,70000,theta,1.5671320625438525e-05
7,I,75000.5,70001,80000,theta,0.00012715104805203993
8,I,85000.5,80001,90000,theta,0.00018510630236853528
9,I,95000.5,90001,100000,theta,7.327908109117902e-05
10,I,105000.5,100001,110000,theta,0.0
11,I,115000.5,110001,120000,theta,5.8524160965235096e-05
12,I,125000.5,120001,130000,theta,0.0
13,I,135000.5,130001,140000,theta,7.136955473399271e-05
14,I,145000.5,140001,150000,theta,0.0
15,I,155000.5,150001,160000,theta,8.534319276507028e-05
16,I,165000.5,160001,170000,theta,4.3206529862813205e-05
17,I,175000.5,170001,180000,theta,0.00010705433210098907
18,I,185000.5,180001,190000,theta,0.0001539492691539953
19,I,195000.5,190001,200000,theta,4.305844778147023e-05
20,I,205000.5,200001,210000,theta,0.0
21,I,215000.5,210001,220000,theta,0.0
22,I,225000.5,220001,230000,theta,0.0
23,I,235000.5,230001,240000,theta,4.641998333532756e-05
24,I,245000.5,240001,250000,theta,0.0
25,I,255000.5,250001,260000,theta,0.0
26,I,265000.5,260001,270000,theta,0.00011528135869564458
27,I,275000.5,270001,280000,theta,5.653003268501317e-05
28,I,285000.5,280001,290000,theta,0.0
29,I,295000.5,290001,300000,theta,4.1282982847508826e-05
30,I,305000.5,300001,310000,theta,0.0001481362469577241
31,I,315000.5,310001,320000,theta,8.96555387162519e-05
32,I,325000.5,320001,330000,theta,4.466838630386492e-05
33,I,335000.5,330001,340000,theta,0.00012822552464334885
34,I,345000.5,340001,350000,theta,2.9727781099412125e-05
35,I,355000.5,350001,360000,theta,0.00013418984501552714
36,I,365000.5,360001,370000,theta,0.00012378334363282072
37,I,375000.5,370001,380000,theta,0.0
38,I,385000.5,380001,390000,theta,7.658165411817647e-05
39,I,395000.5,390001,400000,theta,0.0
40,I,405000.5,400001,410000,theta,0.0003080626383360213
41,I,415000.5,410001,420000,theta,0.0009005981273751838
42,I,425000.5,420001,430000,theta,2.1205687693749224e-05
43,I,435000.5,430001,440000,theta,0.00012717872869818166
44,I,445000.5,440001,450000,theta,0.0
45,I,455000.5,450001,460000,theta,9.50275583423538e-05
46,I,465000.5,460001,470000,theta,8.974851023928983e-05
