15888	17514	3077683	3079307	1627	1625	99.14	15540809	3088462	I	ptg000013l
15987	17972	8757	6771	1986	1987	99.15	15540809	1749234	I	ptg000016l
18569	22543	4777	8757	3975	3981	99.05	15540809	1749234	I	ptg000016l
27599	28652	3083134	3082080	1054	1055	99.15	15540809	3088462	I	ptg000013l
27599	28673	8664	9739	1075	1076	99.44	15540809	1749234	I	ptg000016l
29283	30542	4262883	4264141	1260	1259	99.37	15540809	5591089	I	ptg000010l
29286	30542	585408	584152	1257	1257	99.68	15540809	1823609	I	ptg000018l
29287	30542	4519899	4518644	1256	1256	99.68	15540809	12749752	I	ptg000003l
29287	30547	253566	254826	1261	1261	99.60	15540809	3058617	I	ptg000004l
29287	30543	335785	334529	1257	1257	99.60	15540809	2707429	I	ptg000017l
29287	30543	845051	843795	1257	1257	99.76	15540809	1823609	I	ptg000018l
31139	32370	3682639	3683876	1232	1238	98.22	15540809	3691947	I	ptg000007l
32372	33380	5312	6322	1009	1011	99.41	15540809	450153	I	ptg000037l
32372	33380	11792	12798	1009	1007	99.41	15540809	450153	I	ptg000037l
34003	35275	3675234	3674011	1273	1224	86.91	15540809	3691947	I	ptg000007l
34003	35221	26153	27334	1219	1182	89.69	15540809	450153	I	ptg000037l
35267	36370	6419	5312	1104	1108	99.10	15540809	450153	I	ptg000037l
35267	36370	12895	11792	1104	1104	99.46	15540809	450153	I	ptg000037l
35269	36370	2523215	2522126	1102	1090	89.46	15540809	5972303	I	ptg000009l
36372	37603	3683876	3682639	1232	1238	98.14	15540809	3691947	I	ptg000007l
38200	39459	4264141	4262883	1260	1259	99.37	15540809	5591089	I	ptg000010l
39451	41401	3682050	3680078	1951	1973	95.90	15540809	3691947	I	ptg000007l
39453	40460	2513368	2514409	1008	1042	93.10	15540809	5972303	I	ptg000009l
40697	41965	16297	17566	1269	1270	94.19	15540809	1749234	I	ptg000016l
40697	41965	6428	7695	1269	1268	92.23	15540809	450153	I	ptg000037l
40697	41965	12904	14171	1269	1268	92.23	15540809	450153	I	ptg000037l
43520	46059	5154	7695	2540	2542	95.01	15540809	450153	I	ptg000037l
43520	45721	11634	13834	2202	2201	97.37	15540809	450153	I	ptg000037l
44831	45833	15816	16819	1003	1004	90.46	15540809	5007597	I	ptg000006l
44831	45833	5571063	5570060	1003	1004	90.36	15540809	5591089	I	ptg000010l
44928	46059	2523215	2524348	1132	1134	86.02	15540809	5972303	I	ptg000009l
44931	46059	7857	8986	1129	1130	91.88	15540809	876387	I	ptg000036l
47614	50324	5154	7868	2711	2715	95.37	15540809	450153	I	ptg000037l
47614	50322	11634	14342	2709	2709	95.32	15540809	450153	I	ptg000037l
48688	50324	5565955	5564321	1637	1635	91.20	15540809	5591089	I	ptg000010l
48688	50324	5568606	5566973	1637	1634	91.38	15540809	5591089	I	ptg000010l
48688	50324	10738	12371	1637	1634	91.44	15540809	1749234	I	ptg000016l
48688	50154	686780	685310	1467	1471	87.96	15540809	689591	I	ptg000035l
48688	49772	8867	9949	1085	1083	87.41	15540809	450153	I	ptg000037l
48719	50322	13404	15003	1604	1600	91.01	15540809	1749234	I	ptg000016l
48870	50323	16280	17736	1454	1457	88.23	15540809	1749234	I	ptg000016l
49022	50323	2523215	2524520	1302	1306	88.60	15540809	5972303	I	ptg000009l
49025	50324	7857	9159	1300	1303	87.60	15540809	876387	I	ptg000036l
50005	52564	3676507	3674005	2560	2503	88.39	15540809	3691947	I	ptg000007l
50313	52569	3877479	3879679	2257	2201	90.50	15540809	4146128	I	ptg000034l
51312	52562	26151	27392	1251	1242	90.33	15540809	450153	I	ptg000037l
53352	55855	1409143	1406641	2504	2503	98.44	15540809	1472025	I	ptg000026l
53646	60663	44870	51959	7018	7090	97.47	15540809	5007597	I	ptg000006l
60777	63610	52496	55285	2834	2790	96.87	15540809	5007597	I	ptg000006l
63918	85081	56531	77782	21164	21252	97.34	15540809	5007597	I	ptg000006l
86818	90805	78094	82133	3988	4040	96.57	15540809	5007597	I	ptg000006l
86818	90901	78094	82267	4084	4174	95.68	15540809	5007597	I	ptg000006l
90959	94941	82282	86266	3983	3985	94.13	15540809	5007597	I	ptg000006l
95128	98360	86268	89498	3233	3231	97.08	15540809	5007597	I	ptg000006l
